Unnamed: 0,StudentId,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
465.0,136356.0,female,4,6,free/reduced,0,0,1,0,1.0,2,1,46.0,65.0,63.0,0.0,1.0,0.0,1.0
466.0,439912.0,male,0,2,standard,1,1,2,0,2.0,1,0,70.0,66.0,65.0,1.0,0.0,0.0,1.0
467.0,808832.0,male,2,1,standard,1,3,1,1,3.0,0,0,86.0,79.0,78.0,1.0,0.0,1.0,0.0
468.0,988488.0,female,2,5,free/reduced,1,0,0,1,7.0,0,2,61.0,77.0,71.0,1.0,0.0,0.0,1.0
469.0,672604.0,female,1,0,standard,0,2,0,1,1.0,1,1,45.0,62.0,60.0,1.0,0.0,1.0,0.0
470.0,531805.0,male,3,5,standard,1,1,2,0,3.0,0,2,52.0,43.0,40.0,0.0,1.0,0.0,1.0
471.0,267561.0,male,3,2,free/reduced,1,1,2,1,1.0,1,0,68.0,67.0,57.0,0.0,1.0,0.0,1.0
472.0,953977.0,male,3,6,free/reduced,1,0,1,1,2.0,1,0,63.0,69.0,60.0,0.0,1.0,0.0,1.0
473.0,287962.0,male,2,3,standard,1,1,1,1,2.0,1,1,70.0,65.0,72.0,0.0,1.0,0.0,1.0
474.0,797125.0,female,3,1,standard,1,2,1,0,3.0,0,0,79.0,88.0,93.0,1.0,0.0,1.0,0.0
476.0,862500.0,female,2,5,standard,1,1,2,1,1.0,1,0,59.0,70.0,71.0,1.0,0.0,0.0,1.0
477.0,154902.0,male,3,5,standard,1,1,2,1,2.0,0,2,64.0,57.0,57.0,1.0,0.0,1.0,0.0
478.0,273583.0,female,3,4,free/reduced,0,2,2,1,2.0,0,0,48.0,64.0,68.0,0.0,1.0,0.0,1.0
479.0,857752.0,male,2,0,free/reduced,1,1,2,1,2.0,0,1,44.0,42.0,38.0,1.0,0.0,1.0,0.0
480.0,589335.0,male,3,0,standard,1,1,2,1,5.0,1,1,84.0,78.0,82.0,1.0,0.0,0.0,1.0
481.0,745381.0,female,1,5,standard,1,1,2,1,3.0,0,0,64.0,59.0,63.0,1.0,0.0,1.0,0.0
482.0,882859.0,male,2,2,standard,0,2,0,0,2.0,0,2,74.0,72.0,69.0,1.0,0.0,0.0,1.0
483.0,880085.0,female,3,0,standard,1,1,2,1,1.0,0,0,68.0,77.0,80.0,1.0,0.0,0.0,1.0
484.0,315621.0,male,2,6,standard,1,1,2,1,2.0,0,1,68.0,64.0,68.0,1.0,0.0,1.0,0.0
485.0,637536.0,male,4,5,standard,1,1,2,0,2.0,1,0,76.0,75.0,69.0,0.0,1.0,1.0,0.0
486.0,981132.0,male,3,2,free/reduced,0,1,1,1,2.0,0,0,66.0,63.0,59.0,1.0,0.0,1.0,0.0
487.0,901333.0,female,1,0,standard,0,1,1,1,2.0,0,2,90.0,99.0,98.0,1.0,0.0,1.0,0.0
488.0,256557.0,male,3,2,standard,1,0,1,1,2.0,1,0,58.0,43.0,44.0,1.0,0.0,0.0,1.0
489.0,811778.0,female,2,2,standard,0,1,2,1,1.0,1,0,73.0,83.0,80.0,1.0,0.0,0.0,1.0
490.0,775233.0,male,2,0,standard,1,1,1,1,1.0,0,0,75.0,71.0,74.0,0.0,1.0,1.0,0.0
491.0,293144.0,female,3,0,free/reduced,1,0,1,1,2.0,1,0,70.0,78.0,83.0,0.0,1.0,1.0,0.0
492.0,821854.0,male,2,2,standard,1,2,1,0,2.0,1,0,72.0,84.0,75.0,0.0,1.0,1.0,0.0
493.0,280437.0,female,4,4,standard,1,0,1,1,5.0,0,0,97.0,95.0,93.0,0.0,1.0,0.0,1.0
494.0,226463.0,female,2,5,standard,1,0,0,0,4.0,1,0,81.0,98.0,92.0,1.0,0.0,0.0,1.0
495.0,609377.0,male,1,6,free/reduced,0,3,2,0,3.0,0,0,58.0,50.0,55.0,0.0,1.0,0.0,1.0
496.0,584542.0,male,1,3,standard,1,1,0,0,3.0,1,1,60.0,65.0,60.0,0.0,1.0,0.0,1.0
497.0,405949.0,male,3,3,standard,1,1,0,1,1.0,0,1,78.0,74.0,77.0,1.0,0.0,1.0,0.0
499.0,781615.0,male,1,6,standard,1,1,0,1,3.0,1,0,65.0,73.0,66.0,0.0,1.0,0.0,1.0
500.0,753881.0,male,2,5,standard,1,1,1,0,2.0,0,0,65.0,58.0,61.0,1.0,0.0,0.0,1.0
501.0,754898.0,female,2,3,free/reduced,0,0,0,1,4.0,1,1,63.0,82.0,81.0,0.0,1.0,1.0,0.0
503.0,770048.0,male,3,5,standard,1,1,2,1,1.0,1,0,90.0,73.0,78.0,1.0,0.0,0.0,1.0
504.0,547248.0,female,2,5,standard,0,2,2,1,0.0,0,0,60.0,74.0,75.0,1.0,0.0,1.0,0.0
505.0,266133.0,female,3,5,standard,1,1,2,1,4.0,0,0,78.0,94.0,88.0,0.0,1.0,0.0,1.0
506.0,969261.0,female,0,2,free/reduced,1,1,2,0,4.0,0,0,64.0,68.0,67.0,1.0,0.0,1.0,0.0
507.0,994502.0,female,1,0,standard,1,2,2,1,3.0,0,0,75.0,86.0,83.0,0.0,1.0,0.0,1.0
508.0,315647.0,male,3,0,standard,1,1,2,0,2.0,2,2,76.0,75.0,68.0,1.0,0.0,1.0,0.0
509.0,443165.0,female,3,5,standard,1,1,2,0,3.0,1,1,80.0,84.0,81.0,0.0,1.0,0.0,1.0
510.0,163225.0,female,1,4,standard,1,1,2,0,2.0,0,2,61.0,66.0,70.0,0.0,1.0,0.0,1.0
512.0,190466.0,female,2,0,free/reduced,1,1,1,1,1.0,1,0,51.0,65.0,68.0,0.0,1.0,1.0,0.0
513.0,225573.0,male,2,5,standard,1,1,1,0,1.0,1,0,43.0,51.0,53.0,1.0,0.0,1.0,0.0
514.0,364636.0,male,4,2,standard,0,1,0,0,2.0,1,0,80.0,74.0,82.0,1.0,0.0,0.0,1.0
515.0,392787.0,male,4,5,standard,1,2,1,1,3.0,1,2,88.0,77.0,71.0,1.0,0.0,0.0,1.0
516.0,794671.0,male,0,0,free/reduced,1,2,1,0,5.0,2,1,66.0,57.0,59.0,1.0,0.0,0.0,1.0
517.0,177204.0,female,3,6,standard,1,1,2,1,3.0,1,2,77.0,76.0,78.0,0.0,1.0,0.0,1.0
518.0,934723.0,female,2,0,standard,0,2,0,1,1.0,1,0,64.0,65.0,73.0,1.0,0.0,0.0,1.0
519.0,622791.0,female,2,6,standard,0,2,1,0,2.0,1,0,60.0,75.0,78.0,1.0,0.0,0.0,1.0
520.0,721477.0,female,2,2,standard,1,2,2,1,2.0,0,1,66.0,74.0,71.0,0.0,1.0,0.0,1.0
521.0,762955.0,male,2,5,free/reduced,1,2,2,0,3.0,0,0,42.0,49.0,54.0,0.0,1.0,1.0,0.0
522.0,665238.0,male,3,2,standard,1,1,2,1,0.0,1,1,61.0,61.0,57.0,1.0,0.0,0.0,1.0
523.0,571100.0,female,4,6,free/reduced,1,2,1,1,2.0,1,0,88.0,93.0,84.0,0.0,1.0,0.0,1.0
524.0,407938.0,female,1,0,free/reduced,1,1,1,1,1.0,0,0,76.0,69.0,76.0,0.0,1.0,0.0,1.0
525.0,658429.0,male,0,1,standard,1,1,2,0,2.0,0,1,70.0,65.0,58.0,0.0,1.0,0.0,1.0
526.0,180474.0,female,1,5,free/reduced,0,0,2,0,1.0,1,0,59.0,68.0,71.0,0.0,1.0,0.0,1.0
527.0,823232.0,female,2,5,standard,1,2,1,1,5.0,1,0,64.0,73.0,71.0,0.0,1.0,0.0,1.0
528.0,230988.0,female,2,1,free/reduced,0,1,1,1,5.0,0,0,64.0,72.0,77.0,1.0,0.0,0.0,1.0
529.0,801818.0,female,2,5,standard,0,0,1,1,0.0,1,0,64.0,66.0,74.0,1.0,0.0,0.0,1.0
530.0,198630.0,male,3,6,standard,1,0,1,1,1.0,0,0,87.0,84.0,82.0,1.0,0.0,0.0,1.0
531.0,639546.0,male,2,3,standard,1,1,2,1,2.0,1,1,52.0,46.0,48.0,0.0,1.0,0.0,1.0
532.0,663754.0,female,4,0,free/reduced,0,1,1,0,1.0,0,0,75.0,75.0,78.0,1.0,0.0,0.0,1.0
533.0,726179.0,male,2,2,standard,0,1,1,1,0.0,0,0,83.0,74.0,76.0,1.0,0.0,1.0,0.0
534.0,821994.0,male,1,1,standard,0,1,0,0,2.0,1,1,66.0,66.0,61.0,0.0,1.0,0.0,1.0
535.0,689474.0,female,2,2,standard,0,1,0,1,0.0,0,1,65.0,79.0,81.0,0.0,1.0,1.0,0.0
536.0,672874.0,male,4,6,standard,1,1,2,0,3.0,1,0,65.0,60.0,62.0,0.0,1.0,1.0,0.0
537.0,689853.0,male,2,5,free/reduced,0,1,1,1,0.0,1,0,64.0,68.0,66.0,0.0,1.0,0.0,1.0
540.0,214548.0,female,4,5,free/reduced,1,0,2,0,3.0,0,1,72.0,79.0,79.0,1.0,0.0,0.0,1.0
542.0,281313.0,female,2,6,standard,1,1,1,1,2.0,1,1,55.0,71.0,65.0,1.0,0.0,1.0,0.0
544.0,297344.0,male,4,0,standard,0,1,2,1,2.0,1,0,91.0,79.0,77.0,1.0,0.0,0.0,1.0
545.0,412207.0,female,2,5,free/reduced,1,1,1,1,5.0,1,0,60.0,77.0,71.0,0.0,1.0,0.0,1.0
546.0,774091.0,male,2,2,standard,1,1,2,0,2.0,1,0,39.0,42.0,36.0,1.0,0.0,1.0,0.0
548.0,930772.0,female,1,1,free/reduced,1,1,0,0,2.0,1,1,34.0,50.0,47.0,0.0,1.0,1.0,0.0
549.0,174157.0,female,3,6,standard,1,0,2,0,2.0,1,0,53.0,66.0,65.0,1.0,0.0,1.0,0.0
550.0,405972.0,male,3,4,standard,1,1,2,1,1.0,0,1,75.0,75.0,77.0,0.0,1.0,1.0,0.0
551.0,138073.0,female,2,5,free/reduced,1,1,1,1,2.0,0,0,61.0,66.0,66.0,1.0,0.0,0.0,1.0
553.0,468329.0,female,3,6,standard,1,1,2,1,1.0,0,2,73.0,69.0,68.0,0.0,1.0,1.0,0.0
554.0,167988.0,male,2,0,free/reduced,1,1,1,1,0.0,2,0,51.0,52.0,46.0,0.0,1.0,0.0,1.0
555.0,648623.0,male,2,5,standard,0,1,2,1,0.0,1,1,51.0,53.0,52.0,1.0,0.0,1.0,0.0
556.0,138033.0,male,4,4,standard,1,1,2,0,2.0,1,0,78.0,72.0,68.0,1.0,0.0,0.0,1.0
557.0,729646.0,female,4,0,standard,0,0,2,1,2.0,0,0,59.0,70.0,68.0,0.0,1.0,0.0,1.0
558.0,933378.0,female,2,0,free/reduced,0,0,2,1,0.0,0,0,37.0,53.0,52.0,0.0,1.0,0.0,1.0
559.0,935911.0,male,2,1,standard,1,1,1,1,1.0,1,0,85.0,75.0,80.0,0.0,1.0,0.0,1.0
561.0,294196.0,female,3,5,standard,0,1,2,1,4.0,1,0,58.0,66.0,72.0,1.0,0.0,1.0,0.0
562.0,269836.0,male,3,0,standard,0,1,2,1,2.0,2,1,68.0,58.0,59.0,0.0,1.0,0.0,1.0
563.0,312966.0,female,2,0,free/reduced,1,1,1,0,6.0,1,0,50.0,59.0,52.0,1.0,0.0,0.0,1.0
564.0,599530.0,female,1,6,standard,1,1,2,1,0.0,0,1,71.0,86.0,83.0,0.0,1.0,0.0,1.0
565.0,270423.0,male,1,3,standard,1,1,2,1,1.0,1,0,72.0,70.0,74.0,0.0,1.0,1.0,0.0
566.0,345869.0,male,2,6,free/reduced,0,1,0,1,1.0,0,0,43.0,61.0,52.0,1.0,0.0,0.0,1.0
567.0,350915.0,male,4,3,standard,1,1,1,1,1.0,1,1,89.0,84.0,86.0,1.0,0.0,0.0,1.0
568.0,129124.0,female,4,2,free/reduced,0,1,2,1,2.0,2,0,74.0,82.0,82.0,1.0,0.0,1.0,0.0
569.0,367387.0,male,3,0,free/reduced,0,1,2,1,7.0,0,0,71.0,71.0,73.0,0.0,1.0,0.0,1.0
570.0,888812.0,male,3,5,free/reduced,0,1,2,1,3.0,1,0,77.0,74.0,76.0,1.0,0.0,0.0,1.0
571.0,350632.0,female,0,1,standard,1,1,1,0,3.0,0,0,99.0,97.0,97.0,1.0,0.0,1.0,0.0
572.0,978156.0,female,1,4,free/reduced,0,1,2,1,4.0,2,0,69.0,81.0,75.0,0.0,1.0,1.0,0.0
573.0,574323.0,male,1,5,standard,0,2,2,0,2.0,0,1,70.0,64.0,60.0,0.0,1.0,0.0,1.0
574.0,946163.0,male,0,5,free/reduced,1,1,1,1,1.0,0,2,89.0,75.0,75.0,0.0,1.0,1.0,0.0
577.0,334415.0,male,2,0,standard,0,1,2,1,2.0,1,0,67.0,62.0,60.0,1.0,0.0,1.0,0.0
578.0,188695.0,female,1,6,standard,1,1,1,1,3.0,1,0,45.0,48.0,51.0,0.0,1.0,0.0,1.0
579.0,418502.0,female,2,5,free/reduced,0,1,1,1,1.0,1,0,61.0,86.0,79.0,1.0,0.0,1.0,0.0
580.0,503239.0,female,1,5,standard,1,1,2,1,1.0,1,2,54.0,63.0,61.0,0.0,1.0,0.0,1.0
581.0,852624.0,female,2,5,standard,1,1,2,0,3.0,1,0,60.0,62.0,62.0,0.0,1.0,0.0,1.0
582.0,262372.0,male,0,1,standard,1,0,2,1,1.0,1,0,41.0,36.0,36.0,1.0,0.0,0.0,1.0
583.0,645307.0,female,1,6,standard,1,1,2,1,4.0,1,0,57.0,67.0,65.0,0.0,1.0,0.0,1.0
584.0,983551.0,male,3,2,standard,1,2,2,0,1.0,1,1,61.0,45.0,47.0,1.0,0.0,1.0,0.0
585.0,218505.0,female,1,6,standard,1,1,2,1,4.0,1,2,62.0,73.0,72.0,1.0,0.0,1.0,0.0
586.0,604471.0,female,1,2,free/reduced,1,1,2,1,0.0,1,1,58.0,57.0,56.0,1.0,0.0,0.0,1.0
587.0,886719.0,female,2,6,standard,1,1,0,1,2.0,1,1,61.0,64.0,72.0,1.0,0.0,0.0,1.0
588.0,246446.0,female,3,1,standard,0,1,2,1,3.0,1,0,69.0,79.0,83.0,0.0,1.0,1.0,0.0
589.0,300750.0,male,3,0,standard,1,1,2,1,4.0,1,0,89.0,88.0,87.0,0.0,1.0,0.0,1.0
590.0,866058.0,male,1,0,free/reduced,1,2,2,0,1.0,2,0,57.0,48.0,43.0,0.0,1.0,1.0,0.0
591.0,660615.0,female,3,6,standard,1,1,0,1,3.0,1,1,43.0,50.0,51.0,0.0,1.0,0.0,1.0
592.0,558907.0,female,2,5,standard,1,2,1,0,3.0,1,2,75.0,72.0,74.0,0.0,1.0,1.0,0.0
593.0,861176.0,male,2,0,standard,1,1,2,1,2.0,0,0,85.0,79.0,82.0,0.0,1.0,0.0,1.0
594.0,625470.0,female,2,4,standard,1,2,0,1,0.0,0,1,69.0,73.0,71.0,1.0,0.0,0.0,1.0
595.0,815760.0,male,0,3,standard,1,1,2,1,4.0,1,0,89.0,95.0,89.0,1.0,0.0,0.0,1.0
598.0,639118.0,male,1,2,standard,1,1,2,0,1.0,0,0,79.0,80.0,71.0,0.0,1.0,1.0,0.0
599.0,446728.0,male,4,6,standard,0,1,2,1,1.0,1,1,85.0,72.0,69.0,1.0,0.0,0.0,1.0
600.0,583303.0,male,3,1,standard,0,1,1,0,1.0,0,0,98.0,100.0,100.0,1.0,0.0,1.0,0.0
602.0,479117.0,female,1,0,standard,1,2,1,1,0.0,0,2,63.0,71.0,70.0,0.0,1.0,0.0,1.0
603.0,439107.0,female,1,0,standard,1,1,0,1,3.0,1,0,26.0,38.0,39.0,1.0,0.0,1.0,0.0
604.0,893147.0,female,3,5,standard,1,0,0,1,0.0,1,0,51.0,60.0,60.0,1.0,0.0,1.0,0.0
605.0,752167.0,female,4,6,free/reduced,1,1,2,1,3.0,2,2,53.0,57.0,52.0,1.0,0.0,1.0,0.0
606.0,959118.0,male,4,0,free/reduced,1,1,2,1,1.0,1,1,67.0,70.0,61.0,1.0,0.0,0.0,1.0
607.0,847791.0,female,1,0,standard,1,1,1,1,3.0,1,0,79.0,81.0,85.0,0.0,1.0,0.0,1.0
608.0,134388.0,male,0,5,standard,0,1,2,1,1.0,0,0,84.0,74.0,79.0,1.0,0.0,1.0,0.0
610.0,343357.0,female,3,6,standard,1,1,1,0,3.0,1,0,87.0,98.0,95.0,0.0,1.0,0.0,1.0
611.0,800536.0,male,2,5,standard,1,1,2,0,3.0,1,2,77.0,75.0,75.0,0.0,1.0,0.0,1.0
612.0,838844.0,female,2,5,free/reduced,0,1,2,1,1.0,1,0,53.0,73.0,75.0,0.0,1.0,0.0,1.0
613.0,424911.0,male,2,5,free/reduced,1,1,2,1,1.0,0,0,79.0,78.0,69.0,1.0,0.0,1.0,0.0
614.0,751601.0,female,1,2,free/reduced,1,0,1,1,0.0,0,1,38.0,46.0,47.0,0.0,1.0,0.0,1.0
615.0,834299.0,female,3,5,standard,1,0,2,1,2.0,1,1,63.0,74.0,71.0,1.0,0.0,1.0,0.0
616.0,779223.0,male,1,2,standard,1,2,2,1,2.0,0,0,80.0,82.0,80.0,0.0,1.0,0.0,1.0
617.0,639065.0,female,1,0,standard,0,1,2,0,3.0,2,1,87.0,98.0,98.0,0.0,1.0,1.0,0.0
618.0,203222.0,female,3,0,standard,1,1,2,0,2.0,0,0,93.0,94.0,92.0,1.0,0.0,1.0,0.0
619.0,125950.0,male,2,6,standard,1,1,1,1,4.0,1,2,50.0,52.0,47.0,0.0,1.0,1.0,0.0
620.0,390731.0,male,2,1,standard,1,1,2,0,2.0,0,2,77.0,72.0,68.0,0.0,1.0,0.0,1.0
622.0,922312.0,female,1,6,standard,1,1,2,0,1.0,1,1,56.0,61.0,61.0,1.0,0.0,0.0,1.0
623.0,135714.0,male,2,5,free/reduced,1,2,2,0,3.0,1,0,78.0,72.0,64.0,0.0,1.0,0.0,1.0
624.0,171547.0,male,2,2,free/reduced,1,0,2,0,1.0,0,2,47.0,44.0,35.0,1.0,0.0,1.0,0.0
625.0,138107.0,male,1,5,standard,1,1,2,1,2.0,1,0,81.0,64.0,67.0,0.0,1.0,0.0,1.0
626.0,300328.0,female,4,6,free/reduced,1,1,1,1,1.0,1,0,61.0,72.0,74.0,1.0,0.0,0.0,1.0
628.0,336999.0,male,0,1,free/reduced,1,1,2,1,2.0,1,0,46.0,48.0,42.0,0.0,1.0,0.0,1.0
629.0,718880.0,male,2,2,standard,1,1,2,0,1.0,0,1,51.0,62.0,50.0,1.0,0.0,0.0,1.0
630.0,563837.0,female,3,6,standard,1,1,1,1,1.0,1,2,66.0,79.0,77.0,1.0,0.0,0.0,1.0
631.0,951489.0,male,2,6,free/reduced,1,2,2,0,1.0,0,1,62.0,48.0,47.0,0.0,1.0,1.0,0.0
632.0,483617.0,male,1,6,free/reduced,1,2,2,1,0.0,2,1,60.0,54.0,48.0,0.0,1.0,1.0,0.0
633.0,230093.0,male,3,5,standard,1,0,2,1,1.0,1,0,66.0,64.0,64.0,0.0,1.0,1.0,0.0
634.0,535614.0,male,2,1,free/reduced,0,0,1,1,3.0,1,2,89.0,100.0,98.0,0.0,1.0,1.0,0.0
635.0,584556.0,female,1,2,standard,1,1,2,0,1.0,1,0,82.0,91.0,87.0,1.0,0.0,1.0,0.0
636.0,141711.0,female,3,0,free/reduced,1,1,2,0,3.0,1,1,55.0,61.0,63.0,0.0,1.0,1.0,0.0
637.0,102774.0,female,2,0,standard,1,1,0,1,0.0,0,0,62.0,67.0,62.0,1.0,0.0,1.0,0.0
638.0,860882.0,female,1,2,standard,1,0,2,1,0.0,0,1,53.0,63.0,54.0,0.0,1.0,1.0,0.0
639.0,526709.0,female,2,4,standard,1,1,0,1,0.0,0,1,51.0,61.0,54.0,0.0,1.0,0.0,1.0
640.0,146365.0,female,2,4,standard,1,2,0,1,4.0,1,1,68.0,77.0,69.0,1.0,0.0,1.0,0.0
641.0,897450.0,female,1,5,standard,1,1,2,1,4.0,1,1,67.0,79.0,75.0,0.0,1.0,0.0,1.0
642.0,565797.0,female,3,0,standard,0,1,2,1,1.0,0,1,65.0,74.0,81.0,0.0,1.0,1.0,0.0
643.0,190600.0,male,2,0,standard,0,1,1,0,4.0,1,0,77.0,73.0,82.0,1.0,0.0,0.0,1.0
644.0,713946.0,female,2,5,free/reduced,1,1,2,1,2.0,1,0,36.0,37.0,37.0,1.0,0.0,0.0,1.0
645.0,337618.0,male,3,2,standard,1,1,1,1,2.0,0,0,97.0,80.0,86.0,0.0,1.0,1.0,0.0
646.0,714643.0,male,2,3,standard,0,1,2,1,3.0,0,1,82.0,79.0,79.0,1.0,0.0,1.0,0.0
647.0,541212.0,male,3,5,standard,1,2,2,0,1.0,1,0,49.0,29.0,34.0,0.0,1.0,0.0,1.0
648.0,396164.0,female,4,5,standard,1,1,2,0,2.0,1,0,60.0,68.0,65.0,1.0,0.0,1.0,0.0
649.0,174696.0,male,3,5,standard,0,1,2,1,0.0,1,0,97.0,99.0,98.0,1.0,0.0,1.0,0.0
651.0,860100.0,female,1,2,free/reduced,1,1,1,1,0.0,1,0,39.0,52.0,49.0,0.0,1.0,0.0,1.0
652.0,828033.0,male,1,5,free/reduced,1,1,1,1,2.0,1,1,59.0,63.0,58.0,1.0,0.0,0.0,1.0
653.0,109508.0,female,2,2,standard,1,1,1,1,6.0,0,0,35.0,47.0,38.0,0.0,1.0,0.0,1.0
654.0,723896.0,female,3,6,standard,0,1,1,1,3.0,1,2,88.0,100.0,100.0,0.0,1.0,0.0,1.0
655.0,817610.0,female,2,2,standard,1,3,0,1,3.0,0,0,50.0,58.0,53.0,1.0,0.0,0.0,1.0
657.0,775547.0,male,3,5,free/reduced,0,1,1,1,1.0,1,0,65.0,70.0,67.0,1.0,0.0,0.0,1.0
658.0,347675.0,male,4,6,standard,1,1,1,1,3.0,1,1,82.0,72.0,72.0,0.0,1.0,1.0,0.0
659.0,390322.0,male,4,0,free/reduced,1,1,2,0,3.0,1,2,90.0,82.0,71.0,1.0,0.0,0.0,1.0
660.0,524841.0,male,2,5,standard,1,0,2,1,2.0,0,2,70.0,52.0,52.0,0.0,1.0,0.0,1.0
661.0,951745.0,male,1,5,free/reduced,1,1,2,1,1.0,1,2,75.0,65.0,66.0,1.0,0.0,0.0,1.0
662.0,682719.0,female,2,2,free/reduced,1,2,2,0,2.0,1,2,59.0,65.0,63.0,0.0,1.0,0.0,1.0
663.0,381334.0,female,2,5,standard,1,0,2,1,2.0,1,0,62.0,63.0,61.0,1.0,0.0,1.0,0.0
664.0,345166.0,male,1,3,free/reduced,0,1,2,1,1.0,1,1,59.0,67.0,55.0,1.0,0.0,0.0,1.0
665.0,865064.0,female,4,1,standard,1,1,2,0,2.0,1,1,77.0,84.0,82.0,0.0,1.0,1.0,0.0
666.0,516621.0,female,2,0,standard,1,1,2,0,3.0,1,0,64.0,75.0,73.0,1.0,0.0,0.0,1.0
667.0,965076.0,male,1,0,free/reduced,1,1,1,0,2.0,0,0,61.0,58.0,53.0,1.0,0.0,0.0,1.0
668.0,894639.0,male,1,6,standard,1,0,2,1,0.0,0,1,66.0,67.0,61.0,1.0,0.0,0.0,1.0
669.0,794917.0,male,3,3,standard,0,2,2,1,0.0,1,1,74.0,73.0,73.0,1.0,0.0,1.0,0.0
670.0,436167.0,male,2,6,free/reduced,0,1,1,0,2.0,1,0,81.0,71.0,70.0,0.0,1.0,0.0,1.0
671.0,341360.0,female,3,2,standard,0,3,2,1,4.0,1,0,95.0,100.0,100.0,0.0,1.0,1.0,0.0
672.0,700092.0,female,2,3,standard,0,1,1,1,2.0,1,1,82.0,97.0,97.0,0.0,1.0,0.0,1.0
673.0,104373.0,male,2,4,standard,1,2,2,1,0.0,1,0,91.0,85.0,85.0,0.0,1.0,0.0,1.0
674.0,180542.0,male,1,6,free/reduced,1,1,2,0,2.0,1,0,54.0,61.0,55.0,0.0,1.0,1.0,0.0
677.0,134810.0,male,3,5,standard,0,1,1,0,3.0,0,1,64.0,66.0,71.0,0.0,1.0,0.0,1.0
679.0,456041.0,male,3,3,standard,1,1,1,1,3.0,0,0,83.0,78.0,72.0,1.0,0.0,1.0,0.0
680.0,894792.0,male,0,2,standard,1,1,0,1,2.0,1,2,76.0,67.0,63.0,1.0,0.0,0.0,1.0
681.0,663635.0,male,0,5,standard,0,1,2,1,0.0,2,1,66.0,64.0,63.0,1.0,0.0,0.0,1.0
682.0,586539.0,female,4,2,standard,1,1,0,1,4.0,0,0,63.0,71.0,66.0,1.0,0.0,1.0,0.0
683.0,820861.0,male,4,6,free/reduced,1,1,1,1,2.0,0,0,78.0,74.0,65.0,0.0,1.0,0.0,1.0
684.0,362368.0,male,3,5,standard,1,1,1,1,0.0,0,0,77.0,62.0,59.0,0.0,1.0,0.0,1.0
685.0,746028.0,male,3,1,free/reduced,0,1,1,0,1.0,1,1,69.0,54.0,61.0,1.0,0.0,1.0,0.0
686.0,686823.0,male,2,6,standard,1,1,2,1,1.0,1,0,48.0,47.0,45.0,0.0,1.0,0.0,1.0
687.0,313392.0,male,3,0,standard,1,1,2,1,2.0,1,0,46.0,44.0,38.0,0.0,1.0,1.0,0.0
688.0,906300.0,male,1,5,free/reduced,1,2,1,1,1.0,2,0,42.0,47.0,47.0,1.0,0.0,0.0,1.0
689.0,958015.0,female,2,6,free/reduced,1,1,2,1,0.0,2,2,44.0,57.0,52.0,0.0,1.0,1.0,0.0
690.0,703030.0,male,1,0,standard,0,1,2,1,0.0,1,1,69.0,68.0,71.0,1.0,0.0,0.0,1.0
691.0,555144.0,female,3,0,free/reduced,1,0,2,1,1.0,1,1,65.0,76.0,72.0,0.0,1.0,0.0,1.0
692.0,327310.0,male,1,6,standard,1,1,2,1,2.0,1,1,81.0,81.0,77.0,0.0,1.0,0.0,1.0
693.0,334640.0,male,3,2,standard,1,1,2,1,1.0,1,0,68.0,66.0,59.0,0.0,1.0,0.0,1.0
694.0,368059.0,male,2,6,standard,1,1,2,1,3.0,1,0,86.0,83.0,76.0,0.0,1.0,0.0,1.0
695.0,670564.0,male,2,4,free/reduced,1,1,1,1,3.0,1,0,53.0,48.0,52.0,1.0,0.0,0.0,1.0
696.0,995743.0,female,1,2,standard,0,0,2,1,0.0,0,0,75.0,89.0,80.0,1.0,0.0,1.0,0.0
697.0,612892.0,female,2,1,free/reduced,0,0,2,1,2.0,1,0,75.0,84.0,91.0,0.0,1.0,0.0,1.0
699.0,181343.0,female,0,4,free/reduced,0,2,1,1,1.0,1,2,51.0,58.0,60.0,0.0,1.0,0.0,1.0
700.0,752338.0,male,3,6,standard,1,1,1,1,5.0,0,0,87.0,91.0,82.0,1.0,0.0,1.0,0.0
701.0,580296.0,female,1,2,standard,0,2,2,0,1.0,1,1,68.0,74.0,76.0,0.0,1.0,0.0,1.0
702.0,331660.0,male,2,2,standard,0,2,0,1,1.0,1,0,69.0,66.0,68.0,0.0,1.0,1.0,0.0
703.0,527287.0,male,2,3,free/reduced,1,1,2,1,0.0,0,0,63.0,62.0,57.0,0.0,1.0,0.0,1.0
705.0,537938.0,female,2,0,free/reduced,1,1,2,1,1.0,1,1,57.0,66.0,71.0,1.0,0.0,0.0,1.0
706.0,831939.0,male,2,0,standard,1,1,1,1,3.0,1,1,64.0,56.0,59.0,1.0,0.0,0.0,1.0
707.0,175522.0,male,2,2,standard,0,1,1,1,2.0,1,0,67.0,56.0,52.0,0.0,1.0,1.0,0.0
708.0,348363.0,female,1,6,standard,1,1,2,1,4.0,2,0,52.0,63.0,58.0,1.0,0.0,1.0,0.0
709.0,670676.0,female,3,3,standard,1,1,1,0,3.0,1,1,59.0,56.0,64.0,0.0,1.0,0.0,1.0
710.0,249675.0,female,3,3,standard,0,0,0,1,2.0,0,1,78.0,89.0,97.0,0.0,1.0,1.0,0.0
